1,1,0.0055248618784530384,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
1,2,0.0055248618784530384,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
1,3,0.0055248618784530384,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a316])
2,1,0.011049723756906077,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
2,2,0.011049723756906077,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
2,3,0.011049723756906077,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a464])
3,1,0.016574585635359115,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
3,2,0.016574585635359115,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
3,3,0.016574585635359115,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a3])
4,1,0.022099447513812154,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
4,2,0.022099447513812154,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
4,3,0.022099447513812154,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a138])
5,1,0.027624309392265192,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
5,2,0.027624309392265192,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
5,3,0.027624309392265192,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a640])
6,1,0.03314917127071823,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
6,2,0.03314917127071823,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
6,3,0.03314917127071823,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a404])
7,1,0.03867403314917127,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
7,2,0.03867403314917127,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
7,3,0.03867403314917127,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a706])
8,1,0.04419889502762431,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
8,2,0.04419889502762431,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
8,3,0.04419889502762431,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a852])
9,1,0.049723756906077346,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
9,2,0.049723756906077346,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
9,3,0.049723756906077346,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a634])
10,1,0.055248618784530384,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
10,2,0.055248618784530384,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
10,3,0.055248618784530384,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a665])
11,1,0.06077348066298342,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
11,2,0.06077348066298342,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
11,3,0.06077348066298342,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a324])
12,1,0.06629834254143646,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
12,2,0.06629834254143646,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
12,3,0.06629834254143646,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a104])
13,1,0.0718232044198895,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
13,2,0.0718232044198895,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
13,3,0.0718232044198895,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a149])
14,1,0.07734806629834254,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
14,2,0.07734806629834254,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
14,3,0.07734806629834254,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a549])
15,1,0.08287292817679558,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
15,2,0.08287292817679558,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
15,3,0.08287292817679558,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a720])
16,1,0.08839779005524862,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
16,2,0.08839779005524862,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
16,3,0.08839779005524862,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a553])
17,1,0.09392265193370165,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
17,2,0.09392265193370165,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
17,3,0.09392265193370165,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a695])
18,1,0.09944751381215469,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
18,2,0.09944751381215469,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
18,3,0.09944751381215469,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a654])
19,1,0.10497237569060773,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
19,2,0.10497237569060773,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
19,3,0.10497237569060773,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a549])
20,1,0.11049723756906077,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
20,2,0.11049723756906077,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
20,3,0.11049723756906077,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a645])
21,1,0.11602209944751381,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
21,2,0.11602209944751381,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
21,3,0.11602209944751381,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a269])
22,1,0.12154696132596685,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
22,2,0.12154696132596685,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
22,3,0.12154696132596685,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a424])
23,1,0.1270718232044199,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
23,2,0.1270718232044199,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
23,3,0.1270718232044199,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a721])
24,1,0.13259668508287292,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
24,2,0.13259668508287292,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
24,3,0.13259668508287292,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a847])
25,1,0.13812154696132597,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
25,2,0.13812154696132597,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
25,3,0.13812154696132597,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a123])
26,1,0.143646408839779,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
26,2,0.143646408839779,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
26,3,0.143646408839779,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a714])
27,1,0.14917127071823205,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
27,2,0.14917127071823205,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
27,3,0.14917127071823205,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a342])
28,1,0.15469613259668508,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
28,2,0.15469613259668508,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
28,3,0.15469613259668508,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a629])
29,1,0.16022099447513813,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
29,2,0.16022099447513813,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
29,3,0.16022099447513813,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a698])
30,1,0.16574585635359115,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
30,2,0.16574585635359115,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
30,3,0.16574585635359115,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a27])
31,1,0.1712707182320442,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
31,2,0.1712707182320442,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
31,3,0.1712707182320442,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a375])
32,1,0.17679558011049723,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
32,2,0.17679558011049723,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
32,3,0.17679558011049723,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a706])
33,1,0.18232044198895028,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
33,2,0.18232044198895028,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
33,3,0.18232044198895028,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a69])
34,1,0.1878453038674033,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
34,2,0.1878453038674033,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
34,3,0.1878453038674033,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a440])
35,1,0.19337016574585636,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
35,2,0.19337016574585636,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
35,3,0.19337016574585636,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a125])
36,1,0.19889502762430938,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
36,2,0.19889502762430938,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
36,3,0.19889502762430938,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a436])
37,1,0.20441988950276244,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
37,2,0.20441988950276244,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
37,3,0.20441988950276244,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a155])
38,1,0.20994475138121546,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
38,2,0.20994475138121546,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
38,3,0.20994475138121546,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a847])
39,1,0.2154696132596685,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
39,2,0.2154696132596685,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
39,3,0.2154696132596685,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a385])
40,1,0.22099447513812154,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a1000])
40,2,0.22099447513812154,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a0])
40,3,0.22099447513812154,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a300])
41,1,0.2265193370165746,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
41,2,0.2265193370165746,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
41,3,0.2265193370165746,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a263])
42,1,0.23204419889502761,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
42,2,0.23204419889502761,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
42,3,0.23204419889502761,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a780])
43,1,0.23756906077348067,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
43,2,0.23756906077348067,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
43,3,0.23756906077348067,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a514])
44,1,0.2430939226519337,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
44,2,0.2430939226519337,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
44,3,0.2430939226519337,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a164])
45,1,0.24861878453038674,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
45,2,0.24861878453038674,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
45,3,0.24861878453038674,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a410])
46,1,0.2541436464088398,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
46,2,0.2541436464088398,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
46,3,0.2541436464088398,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a143])
47,1,0.2596685082872928,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
47,2,0.2596685082872928,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
47,3,0.2596685082872928,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a661])
48,1,0.26519337016574585,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
48,2,0.26519337016574585,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
48,3,0.26519337016574585,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a693])
49,1,0.27071823204419887,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
49,2,0.27071823204419887,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
49,3,0.27071823204419887,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a10])
50,1,0.27624309392265195,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a999])
50,2,0.27624309392265195,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a1])
50,3,0.27624309392265195,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a202])
51,1,0.281767955801105,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a998])
51,2,0.281767955801105,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a2])
51,3,0.281767955801105,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a277])
52,1,0.287292817679558,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a998])
52,2,0.287292817679558,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a2])
52,3,0.287292817679558,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a349])
53,1,0.292817679558011,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a998])
53,2,0.292817679558011,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a2])
53,3,0.292817679558011,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a414])
54,1,0.2983425414364641,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a998])
54,2,0.2983425414364641,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a2])
54,3,0.2983425414364641,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a261])
55,1,0.30386740331491713,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a998])
55,2,0.30386740331491713,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a2])
55,3,0.30386740331491713,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a341])
56,1,0.30939226519337015,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a997])
56,2,0.30939226519337015,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a3])
56,3,0.30939226519337015,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a261])
57,1,0.3149171270718232,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a997])
57,2,0.3149171270718232,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a3])
57,3,0.3149171270718232,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a82])
58,1,0.32044198895027626,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a997])
58,2,0.32044198895027626,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a3])
58,3,0.32044198895027626,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a198])
59,1,0.3259668508287293,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a997])
59,2,0.3259668508287293,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a3])
59,3,0.3259668508287293,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a286])
60,1,0.3314917127071823,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a996])
60,2,0.3314917127071823,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a4])
60,3,0.3314917127071823,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a17])
61,1,0.3370165745856354,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a996])
61,2,0.3370165745856354,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a4])
61,3,0.3370165745856354,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a38])
62,1,0.3425414364640884,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a996])
62,2,0.3425414364640884,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a4])
62,3,0.3425414364640884,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a701])
63,1,0.34806629834254144,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a995])
63,2,0.34806629834254144,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a5])
63,3,0.34806629834254144,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a858])
64,1,0.35359116022099446,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a995])
64,2,0.35359116022099446,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a5])
64,3,0.35359116022099446,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a388])
65,1,0.35911602209944754,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
65,2,0.35911602209944754,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
65,3,0.35911602209944754,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a3])
66,1,0.36464088397790057,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
66,2,0.36464088397790057,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
66,3,0.36464088397790057,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a238])
67,1,0.3701657458563536,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a994])
67,2,0.3701657458563536,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a6])
67,3,0.3701657458563536,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a863])
68,1,0.3756906077348066,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a993])
68,2,0.3756906077348066,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a7])
68,3,0.3756906077348066,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a884])
69,1,0.3812154696132597,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a993])
69,2,0.3812154696132597,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a7])
69,3,0.3812154696132597,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a381])
70,1,0.3867403314917127,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a992])
70,2,0.3867403314917127,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a8])
70,3,0.3867403314917127,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a382])
71,1,0.39226519337016574,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a991])
71,2,0.39226519337016574,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a9])
71,3,0.39226519337016574,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a410])
72,1,0.39779005524861877,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a991])
72,2,0.39779005524861877,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a9])
72,3,0.39779005524861877,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a256])
73,1,0.40331491712707185,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a990])
73,2,0.40331491712707185,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a10])
73,3,0.40331491712707185,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a740])
74,1,0.4088397790055249,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a989])
74,2,0.4088397790055249,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a11])
74,3,0.4088397790055249,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a432])
75,1,0.4143646408839779,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a989])
75,2,0.4143646408839779,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a11])
75,3,0.4143646408839779,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a864])
76,1,0.4198895027624309,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a988])
76,2,0.4198895027624309,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a12])
76,3,0.4198895027624309,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a556])
77,1,0.425414364640884,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a987])
77,2,0.425414364640884,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a13])
77,3,0.425414364640884,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a206])
78,1,0.430939226519337,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a986])
78,2,0.430939226519337,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a14])
78,3,0.430939226519337,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a404])
79,1,0.43646408839779005,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a985])
79,2,0.43646408839779005,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a15])
79,3,0.43646408839779005,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a798])
80,1,0.4419889502762431,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a984])
80,2,0.4419889502762431,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a16])
80,3,0.4419889502762431,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a872])
81,1,0.44751381215469616,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a983])
81,2,0.44751381215469616,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a17])
81,3,0.44751381215469616,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a567])
82,1,0.4530386740331492,BoulwareNegotiationParty@0,(Offer  bid:Bid[Pie: a982])
82,2,0.4530386740331492,BoulwareNegotiationParty@1,(Offer  bid:Bid[Pie: a18])
82,3,0.4530386740331492,RandomCounterOfferNegotiationParty@2,(Offer  bid:Bid[Pie: a380])
